1727515	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.0625 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727515	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.0625 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
2046949	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.08 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1939442	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.083 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727523	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.1 % EPIDURAL PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727523	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.1 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727531	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.125 % EPIDURAL PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727531	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.125 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727515	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.2 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1919138	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2 mcg/mL-0.25 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727516	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2.5 mcg/mL-0.0625 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1919139	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2.5 mcg/mL-0.1 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727532	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 2.5 mcg/mL-0.125 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727536	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 20 mcg/mL-0.25 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727514	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 3 mcg/mL-0.05 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727514	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 3 mcg/mL-0.05 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727525	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 3 mcg/mL-0.1 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727533	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 3 mcg/mL-0.125 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727517	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 4 mcg/mL-0.0625 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727526	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 4 mcg/mL-0.1 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727534	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 4 mcg/mL-0.125 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727512	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.0375 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727513	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.04 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727518	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.0625 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727518	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.0625 % EPIDURAL PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727520	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.075 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727527	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.1 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727527	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.1 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727535	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.125 % EPIDURAL PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727535	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.125 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1919140	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 90 mcg/60 mL (1.5 mcg/mL)-0.125 % EPIDURAL SYRINGE (ML)	CDC	NDDF	fentanyl	8
1727528	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@10 mcg/mL-0.1 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727528	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@10 mcg/mL-0.1 %@EPIDURAL@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1802453	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@100 mcg/10 mL (10 mcg/mL)-0.2 %@EPIDURAL@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1727515	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@100 mcg/50 mL (2 mcg/mL)-0.0625 %@EPIDURAL@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1727531	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@100 mcg/50 mL (2 mcg/mL)-0.125 %@EPIDURAL@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1727515	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.0625 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727515	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.0625 %@INJECTION@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
2046949	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.08 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1939442	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.083 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727523	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.1 %@EPIDURAL@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727523	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.1 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727531	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.125 %@EPIDURAL@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727531	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.125 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727515	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.2 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1919138	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2 mcg/mL-0.25 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727516	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2.5 mcg/mL-0.0625 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1919139	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2.5 mcg/mL-0.1 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727532	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@2.5 mcg/mL-0.125 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727536	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@20 mcg/mL-0.25 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727514	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@3 mcg/mL-0.05 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727514	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@3 mcg/mL-0.05 %@INJECTION@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727525	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@3 mcg/mL-0.1 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727533	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@3 mcg/mL-0.125 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727517	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@4 mcg/mL-0.0625 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727526	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@4 mcg/mL-0.1 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727534	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@4 mcg/mL-0.125 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727512	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.0375 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727513	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.04 %@INJECTION@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727518	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.0625 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727518	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.0625 %@EPIDURAL@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727520	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.075 %@INJECTION@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727527	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.1 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727527	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.1 %@INJECTION@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727535	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.125 %@EPIDURAL@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727535	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.125 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1919140	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@90 mcg/60 mL (1.5 mcg/mL)-0.125 %@EPIDURAL@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1994460	fentanyl citrate/PF 1,000 mcg/20 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDA	NDDF	fentanyl	8
1994460	fentanyl citrate/PF 1,000 mcg/20 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDC	NDDF	fentanyl	8
1733915	fentanyl citrate/PF 1,200 mcg/24 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDA	NDDF	fentanyl	8
1733915	fentanyl citrate/PF 1,200 mcg/24 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDC	NDDF	fentanyl	8
1927496	fentanyl citrate/PF 1,250 mcg/25 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDA	NDDF	fentanyl	8
1927496	fentanyl citrate/PF 1,250 mcg/25 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDC	NDDF	fentanyl	8
1734983	fentanyl citrate/PF 1,500 mcg/30 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDA	NDDF	fentanyl	8
1734983	fentanyl citrate/PF 1,500 mcg/30 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDC	NDDF	fentanyl	8
1734983	fentanyl citrate/PF 1,500 mcg/30 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	CDA	NDDF	fentanyl	8
1734983	fentanyl citrate/PF 1,500 mcg/30 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	CDC	NDDF	fentanyl	8
1924873	fentanyl citrate/PF 12,500 mcg/250 mL (50 mcg/mL) INTRAVEN PREFILLED PUMP RESERVOIR	CDA	NDDF	fentanyl	8
1924873	fentanyl citrate/PF 12,500 mcg/250 mL (50 mcg/mL) INTRAVEN PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1735026	fentanyl citrate/PF 2,500 mcg/50 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDA	NDDF	fentanyl	8
1735026	fentanyl citrate/PF 2,500 mcg/50 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDC	NDDF	fentanyl	8
1734985	fentanyl citrate/PF 2,750 mcg/55 mL (50 mcg/mL) EPIDURAL SYRINGE (ML)	CDA	NDDF	fentanyl	8
1734985	fentanyl citrate/PF 2,750 mcg/55 mL (50 mcg/mL) EPIDURAL SYRINGE (ML)	CDC	NDDF	fentanyl	8
1734985	fentanyl citrate/PF 2,750 mcg/55 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDA	NDDF	fentanyl	8
1734985	fentanyl citrate/PF 2,750 mcg/55 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDC	NDDF	fentanyl	8
1727509	fentanyl citrate/PF 250 mcg/5 mL (50 mcg/mL) INTRAVEN SYRINGE (ML)	CDA	NDDF	fentanyl	8
1727509	fentanyl citrate/PF 250 mcg/5 mL (50 mcg/mL) INTRAVEN SYRINGE (ML)	CDC	NDDF	fentanyl	8
1735024	fentanyl citrate/PF 400 mcg/8 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDA	NDDF	fentanyl	8
1735024	fentanyl citrate/PF 400 mcg/8 mL (50 mcg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	CDC	NDDF	fentanyl	8
2000619	fentanyl citrate/PF 5,000 mcg/100 mL (50 mcg/mL) INTRAVEN PREFILLED PUMP RESERVOIR	CDA	NDDF	fentanyl	8
2000619	fentanyl citrate/PF 5,000 mcg/100 mL (50 mcg/mL) INTRAVEN PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1802454	fentanyl citrate/PF 50 mcg/mL INTRAVEN SYRINGE (ML)	CDA	NDDF	fentanyl	8
1802454	fentanyl citrate/PF 50 mcg/mL INTRAVEN SYRINGE (ML)	CDC	NDDF	fentanyl	8
1727508	fentanyl citrate/PF 500 mcg/10 mL (50 mcg/mL) INTRAVEN SYRINGE (ML)	CDA	NDDF	fentanyl	8
1727508	fentanyl citrate/PF 500 mcg/10 mL (50 mcg/mL) INTRAVEN SYRINGE (ML)	CDC	NDDF	fentanyl	8
1994460	fentanyl citrate/PF@1,000 mcg/20 mL (50 mcg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	CDD	NDDF	fentanyl	8
1733915	fentanyl citrate/PF@1,200 mcg/24 mL (50 mcg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	CDD	NDDF	fentanyl	8
1927496	fentanyl citrate/PF@1,250 mcg/25 mL (50 mcg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	CDD	NDDF	fentanyl	8
1734983	fentanyl citrate/PF@1,500 mcg/30 mL (50 mcg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	CDD	NDDF	fentanyl	8
1734983	fentanyl citrate/PF@1,500 mcg/30 mL (50 mcg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	CDD	NDDF	fentanyl	8
1924873	fentanyl citrate/PF@12,500 mcg/250 mL (50 mcg/mL)@INTRAVEN@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1735026	fentanyl citrate/PF@2,500 mcg/50 mL (50 mcg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	CDD	NDDF	fentanyl	8
1734985	fentanyl citrate/PF@2,750 mcg/55 mL (50 mcg/mL)@EPIDURAL@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1734985	fentanyl citrate/PF@2,750 mcg/55 mL (50 mcg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	CDD	NDDF	fentanyl	8
1727509	fentanyl citrate/PF@250 mcg/5 mL (50 mcg/mL)@INTRAVEN@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1735024	fentanyl citrate/PF@400 mcg/8 mL (50 mcg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	CDD	NDDF	fentanyl	8
2000619	fentanyl citrate/PF@5,000 mcg/100 mL (50 mcg/mL)@INTRAVEN@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1802454	fentanyl citrate/PF@50 mcg/mL@INTRAVEN@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1727508	fentanyl citrate/PF@500 mcg/10 mL (50 mcg/mL)@INTRAVEN@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1727510	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 100 mcg/50 mL (2 mcg/mL)-0.08 % EPIDURAL SYRINGE (ML)	CDC	NDDF	fentanyl	8
1727540	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 100 mcg/50 mL (2 mcg/mL)-0.1 % EPIDURAL SYRINGE (ML)	CDC	NDDF	fentanyl	8
1939443	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 2 mcg/mL-0.0625 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727540	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 2 mcg/mL-0.1 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727540	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 2 mcg/mL-0.1 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727541	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 2 mcg/mL-0.125 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1742211	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 2 mcg/mL-0.15 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727543	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 2 mcg/mL-0.2 % EPIDURAL PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727543	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 2 mcg/mL-0.2 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727545	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 2.5 mcg/mL-0.1 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727546	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 2.5 mcg/mL-0.125 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727543	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 200 mcg/100 mL (2 mcg/mL)-0.2 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727511	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 200 mcg/50 mL (4 mcg/mL)-0.1 % EPIDURAL SYRINGE (ML)	CDC	NDDF	fentanyl	8
1727548	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 3 mcg/mL-0.1 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727548	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 3 mcg/mL-0.1 % EPIDURAL PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727549	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 3 mcg/mL-0.2 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727542	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 400 mcg/200 mL (2 mcg/mL)-0.15 % EPIDURAL PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727551	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 5 mcg/mL-0.0625 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727551	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 5 mcg/mL-0.0625 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727552	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 5 mcg/mL-0.1 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727552	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 5 mcg/mL-0.1 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727554	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 5 mcg/mL-0.2 % EPIDURAL PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727557	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 6 mcg/mL-0.1 % INJECTION PLASTIC BAG, INJECTION (ML)	CDC	NDDF	fentanyl	8
1727557	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 6 mcg/mL-0.1 % INJECTION PREFILLED PUMP RESERVOIR	CDC	NDDF	fentanyl	8
1727510	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@100 mcg/50 mL (2 mcg/mL)-0.08 %@EPIDURAL@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1727540	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@100 mcg/50 mL (2 mcg/mL)-0.1 %@EPIDURAL@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1939443	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@2 mcg/mL-0.0625 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727540	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@2 mcg/mL-0.1 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727540	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@2 mcg/mL-0.1 %@INJECTION@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727541	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@2 mcg/mL-0.125 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1742211	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@2 mcg/mL-0.15 %@INJECTION@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727543	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@2 mcg/mL-0.2 %@EPIDURAL@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727543	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@2 mcg/mL-0.2 %@INJECTION@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727545	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@2.5 mcg/mL-0.1 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727546	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@2.5 mcg/mL-0.125 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727543	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@200 mcg/100 mL (2 mcg/mL)-0.2 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727511	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@200 mcg/50 mL (4 mcg/mL)-0.1 %@EPIDURAL@SYRINGE (ML)	CDD	NDDF	fentanyl	8
1727548	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@3 mcg/mL-0.1 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727548	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@3 mcg/mL-0.1 %@EPIDURAL@PREFILLED PUMP RESERVOIR	CDD	NDDF	fentanyl	8
1727549	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@3 mcg/mL-0.2 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
1727542	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@400 mcg/200 mL (2 mcg/mL)-0.15 %@EPIDURAL@PLASTIC BAG, INJECTION (ML)	CDD	NDDF	fentanyl	8
